item_id,date,month,year,location,category,item,sales,price,discount,total_sales_value,profit_margin,advertising_spend
690362,2021-12-12,12,2021,Hyderabad,Other,Industrial and scientific supplies,1934,2210,10,3846726,1691,5797
923713,2022-06-05,6,2022,Ahmedabad,Sports and outdoor,Fitness equipment,1648,1730,27,2081259,457,7603
606892,2023-05-12,5,2023,Hyderabad,Sports and outdoor,Sports equipment,2212,3031,26,4961383,2472,732
291607,2023-09-13,9,2023,Pune,Home and kitchen,Bedding and bathroom,2243,1418,22,2480847,85,7493
686914,2023-07-21,7,2023,Hyderabad,Toys and games,Toys,834,4908,30,2865290,2102,3064
81516,2022-12-27,12,2022,Delhi,Dairy,Butter,2278,275,19,507424,64,2995
118120,2021-09-09,9,2021,Mumbai,Grocery,Canned and packaged food,1844,1905,2,3442563,646,4167
527637,2021-11-09,11,2021,Pune,Clothing,Shoes,2037,3524,20,5742710,1403,8905
712704,2023-01-25,1,2023,Ahmedabad,Other,Musical instruments,1868,563,18,862380,287,8815
480150,2023-05-27,5,2023,Kolkata,Beauty and personal care,Perfume,2202,2508,11,4915128,158,6013
323539,2021-03-22,3,2021,Hyderabad,Books and stationery,Stationery,227,434,21,77829,388,5949
137626,2023-07-17,7,2023,Hyderabad,Clothing,Accessories,2722,2504,27,4975598,1206,5621
959589,2021-06-03,6,2021,Bangalore,Automotive,Tires,608,4167,4,2432194,1259,5409
920471,2023-08-31,8,2023,Ahmedabad,Toys and games,Puzzles,486,123,4,57386,68,9122
923713,2024-01-01,1,2024,Hyderabad,Sports and outdoor,Fitness equipment,563,1080,14,522914,232,3710
119346,2023-02-11,2,2023,Hyderabad,Electronics,Audio equipment,1536,3424,7,4891115,1048,7785
635723,2021-08-12,8,2021,Pune,Grocery,Grains and pulses,488,3109,13,1319957,337,6381
611210,2023-01-04,1,2023,Ahmedabad,Sports and outdoor,Camping and hiking,922,4122,15,3230411,229,4648
265020,2023-09-17,9,2023,Mumbai,Sports and outdoor,Outdoor clothing,2075,1137,2,2312089,998,9509
690362,2023-08-10,8,2023,Bangalore,Other,Industrial and scientific supplies,1348,906,29,867114,19,2061
291607,2022-01-14,1,2022,Chennai,Home and kitchen,Bedding and bathroom,2382,199,8,436096,163,1983
323539,2023-08-07,8,2023,Hyderabad,Books and stationery,Stationery,1897,2120,23,3096662,187,5411
785610,2023-03-31,3,2023,Ahmedabad,Home and kitchen,Decoration,464,2719,22,984060,2439,1934
157636,2022-09-14,9,2022,Bangalore,Home and kitchen,Furniture,2491,1217,16,2546499,370,9259
118120,2021-04-20,4,2021,Ahmedabad,Grocery,Canned and packaged food,2891,3226,20,7461092,234,8422
977511,2021-06-07,6,2021,Pune,Home and kitchen,Cleaning supplies,885,2138,27,1381254,847,3987
639741,2023-05-31,5,2023,Bangalore,Beauty and personal care,Men's grooming,324,2967,24,730594,796,2353
959447,2021-07-16,7,2021,Mumbai,Home and kitchen,Kitchen appliances,2533,429,23,836725,88,9689
423976,2021-02-07,2,2021,Ahmedabad,Grocery,Spices and herbs,785,4268,23,2579792,2126,7742
688814,2022-09-18,9,2022,Hyderabad,Books and stationery,Office supplies,39,4387,10,153983,717,4904
260309,2021-11-16,11,2021,Chennai,Electronics,Computers and laptops,2600,3343,6,8170292,2143,9728
260309,2021-05-04,5,2021,Hyderabad,Electronics,Computers and laptops,344,2790,5,911772,1742,693
423976,2022-03-24,3,2022,Mumbai,Grocery,Spices and herbs,122,3819,21,368075,1896,6559
936403,2023-01-16,1,2023,Ahmedabad,Dairy,Milk,1816,1736,9,2868844,1662,9996
959589,2021-02-18,2,2021,Mumbai,Automotive,Tires,2188,3294,11,6414472,600,4958
639741,2021-03-20,3,2021,Chennai,Beauty and personal care,Men's grooming,284,1877,18,437115,1221,2095
265020,2021-06-20,6,2021,Hyderabad,Sports and outdoor,Outdoor clothing,565,1745,22,769021,559,7997
959589,2023-01-09,1,2023,Ahmedabad,Automotive,Tires,2837,273,22,604110,151,4573
785610,2021-11-12,11,2021,Ahmedabad,Home and kitchen,Decoration,335,1928,22,503786,1699,5728
323539,2022-05-03,5,2022,Delhi,Books and stationery,Stationery,1485,4722,26,5189005,2934,9939
137626,2023-10-19,10,2023,Kolkata,Automotive,Accessories,1981,1891,7,3483846,1669,4314
771439,2022-03-10,3,2022,Delhi,Dairy,Ice cream,2448,2492,12,5368366,1829,9792
244714,2023-07-17,7,2023,Hyderabad,Electronics,Camera and accessories,2885,3284,23,7295241,16,9009
611210,2021-07-10,7,2021,Kolkata,Sports and outdoor,Camping and hiking,1601,190,20,243352,32,2416
44017,2021-05-15,5,2021,Bangalore,Grocery,Beverages,2349,1429,11,2987481,512,6213
288342,2023-03-31,3,2023,Chennai,Toys and games,Crafts,2339,4868,8,10475351,3122,8420
959589,2021-07-15,7,2021,Ahmedabad,Automotive,Tires,2269,1266,2,2815102,748,5620
451769,2023-05-24,5,2023,Delhi,Grocery,Fruits and vegetables,1280,4928,16,5298585,1761,5197
616313,2021-11-24,11,2021,Hyderabad,Beauty and personal care,Skin care,1606,2268,19,2950350,384,7269
44017,2021-01-17,1,2021,Ahmedabad,Grocery,Beverages,1663,3543,23,4536846,2759,5422
265020,2022-03-02,3,2022,Delhi,Sports and outdoor,Outdoor clothing,2428,2476,18,4929616,683,297
590178,2021-01-17,1,2021,Kolkata,Books and stationery,Books,879,1444,18,1040806,108,6120
957346,2022-03-01,3,2022,Chennai,Automotive,Oils and fluids,2857,4181,13,10392251,1660,2487
241126,2023-12-26,12,2023,Kolkata,Grocery,Snacks and sweets,2881,3719,1,10607294,840,1976
265020,2021-04-04,4,2021,Bangalore,Sports and outdoor,Outdoor clothing,2749,277,28,548260,128,8858
868937,2021-08-21,8,2021,Delhi,Beauty and personal care,Health and wellness,844,870,11,653509,285,3377
712704,2023-12-23,12,2023,Bangalore,Other,Musical instruments,2047,3501,14,6163230,2917,7331
288342,2021-07-21,7,2021,Chennai,Toys and games,Crafts,2743,4613,24,9616628,3284,8971
241126,2022-08-07,8,2022,Chennai,Grocery,Snacks and sweets,859,3200,14,2363968,3162,4944
712704,2021-08-04,8,2021,Delhi,Other,Musical instruments,650,4606,27,2185547,4530,6347
606892,2023-04-15,4,2023,Hyderabad,Sports and outdoor,Sports equipment,2050,2329,29,3389859,1930,3061
923713,2023-11-21,11,2023,Kolkata,Sports and outdoor,Fitness equipment,928,4477,10,3739190,3911,6498
957346,2021-05-23,5,2021,Chennai,Automotive,Oils and fluids,976,4583,11,3980977,2434,4270
347292,2023-05-23,5,2023,Ahmedabad,Automotive,Car parts,1590,4619,25,5508157,2416,9705
686914,2023-12-07,12,2023,Ahmedabad,Toys and games,Toys,2420,4439,6,10097837,1677,3579
959447,2021-06-16,6,2021,Pune,Home and kitchen,Kitchen appliances,710,2176,16,1297766,665,1098
86369,2023-12-13,12,2023,Ahmedabad,Electronics,Mobile phones,1463,4229,23,4764010,3587,5287
244714,2022-02-10,2,2022,Mumbai,Electronics,Camera and accessories,2891,4058,25,8798758,1685,3010
936403,2023-04-17,4,2023,Ahmedabad,Dairy,Milk,63,1383,21,68831,767,9175
712704,2022-08-21,8,2022,Delhi,Other,Musical instruments,1171,2108,0,2468468,1203,1309
119346,2022-10-22,10,2022,Ahmedabad,Electronics,Audio equipment,291,3015,24,666797,2728,4122
690362,2023-12-31,12,2023,Bangalore,Other,Industrial and scientific supplies,2964,505,6,1407010,423,2484
317073,2022-01-20,1,2022,Chennai,Electronics,Watches,2639,2204,29,4129612,1924,8434
868937,2022-06-21,6,2022,Bangalore,Beauty and personal care,Health and wellness,2635,2677,19,5713654,1621,133
688814,2022-12-06,12,2022,Hyderabad,Books and stationery,Office supplies,2617,1614,29,2998924,1520,4913
936403,2023-06-30,6,2023,Bangalore,Dairy,Milk,2740,102,2,273890,60,7573
965420,2023-07-28,7,2023,Bangalore,Books and stationery,Art supplies,1140,3975,11,4033035,2976,3234
688814,2023-07-23,7,2023,Ahmedabad,Books and stationery,Office supplies,1082,995,7,1001228,476,2086
787503,2022-06-11,6,2022,Ahmedabad,Dairy,Yogurt,943,1110,3,1015328,93,2201
639741,2022-12-23,12,2022,Pune,Beauty and personal care,Men's grooming,2413,3874,28,6730532,3511,514
667236,2023-08-24,8,2023,Delhi,Electronics,Gaming,1108,3867,22,3342016,1502,4802
927877,2022-08-22,8,2022,Hyderabad,Other,Pet supplies,1402,4822,10,6084399,319,6566
635723,2023-07-22,7,2023,Mumbai,Grocery,Grains and pulses,462,4932,9,2073511,3040,895
423976,2021-05-02,5,2021,Mumbai,Grocery,Spices and herbs,2200,972,26,1582416,648,2748
16266,2023-05-26,5,2023,Kolkata,Beauty and personal care,Hair care,1127,4743,9,4864278,3129,2759
639741,2023-09-08,9,2023,Bangalore,Beauty and personal care,Men's grooming,671,1444,19,784828,584,2204
436259,2023-01-19,1,2023,Ahmedabad,Clothing,Men's clothing,863,1982,5,1624942,1057,3055
936403,2022-08-27,8,2022,Hyderabad,Dairy,Milk,2502,4186,4,10054437,823,8750
635723,2021-01-21,1,2021,Hyderabad,Grocery,Grains and pulses,1059,179,20,151648,22,2673
941213,2022-05-09,5,2022,Hyderabad,Electronics,Television and home theater,453,3601,23,1256064,1958,6621
260309,2022-05-04,5,2022,Kolkata,Electronics,Computers and laptops,77,3056,18,192955,2745,9595
288342,2022-04-25,4,2022,Hyderabad,Toys and games,Crafts,2005,2631,28,3798111,2345,8557
606892,2023-01-17,1,2023,Mumbai,Sports and outdoor,Sports equipment,701,269,9,171597,225,1248
546586,2022-04-05,4,2022,Chennai,Clothing,Children's clothing,2637,118,30,217816,72,7716
241400,2022-10-23,10,2022,Ahmedabad,Other,Gifts,1640,2638,20,3461056,1286,1299
959447,2022-03-11,3,2022,Chennai,Home and kitchen,Kitchen appliances,593,2100,22,971334,1715,1859
291607,2022-06-15,6,2022,Pune,Home and kitchen,Bedding and bathroom,1135,913,18,849729,769,766
241126,2023-09-01,9,2023,Mumbai,Grocery,Snacks and sweets,2224,2683,29,4236564,727,976
137626,2021-02-03,2,2021,Delhi,Clothing,Accessories,498,1007,30,351040,587,1343
288342,2022-12-15,12,2022,Delhi,Toys and games,Crafts,2053,2527,27,3787189,2283,7824
347292,2021-12-22,12,2021,Mumbai,Automotive,Car parts,2371,3812,16,7592131,2988,262
787503,2021-10-04,10,2021,Mumbai,Dairy,Yogurt,1495,1337,14,1718980,350,6265
260309,2023-08-13,8,2023,Mumbai,Electronics,Computers and laptops,351,4400,3,1498068,3630,7596
100796,2022-10-26,10,2022,Pune,Toys and games,Games,1626,832,29,960510,662,630
241126,2023-01-25,1,2023,Delhi,Grocery,Snacks and sweets,131,2802,5,348708,1806,2142
639741,2022-09-21,9,2022,Pune,Beauty and personal care,Men's grooming,186,1772,20,263673,1207,6965
606892,2021-10-17,10,2021,Hyderabad,Sports and outdoor,Sports equipment,2915,1334,8,3577521,334,1208
118120,2022-01-20,1,2022,Delhi,Grocery,Canned and packaged food,951,3901,26,2745289,2489,6056
451769,2021-11-13,11,2021,Chennai,Grocery,Fruits and vegetables,1850,2910,28,3876120,453,5606
590178,2022-07-23,7,2022,Hyderabad,Books and stationery,Books,952,4310,16,3446620,2024,5366
616313,2021-09-08,9,2021,Kolkata,Beauty and personal care,Skin care,1720,282,7,451087,226,1523
244714,2023-04-18,4,2023,Ahmedabad,Electronics,Camera and accessories,1169,4131,20,3863311,909,6254
923713,2022-06-22,6,2022,Kolkata,Sports and outdoor,Fitness equipment,2438,423,12,907521,111,6903
260309,2022-02-19,2,2022,Chennai,Electronics,Computers and laptops,2749,2068,0,5684932,1761,6316
635723,2022-05-24,5,2022,Kolkata,Grocery,Grains and pulses,1907,4934,13,8185950,3262,7251
923616,2023-04-27,4,2023,Hyderabad,Clothing,Women's clothing,2855,3361,7,8923959,314,9087
81516,2023-10-09,10,2023,Pune,Dairy,Butter,2450,3505,29,6096947,507,1305
480150,2022-11-27,11,2022,Chennai,Beauty and personal care,Perfume,601,632,19,307663,229,7973
787503,2022-03-02,3,2022,Bangalore,Dairy,Yogurt,2661,3669,11,8689256,1203,2713
137626,2022-05-05,5,2022,Hyderabad,Clothing,Accessories,1198,4941,5,5623352,2069,4287
81516,2021-12-05,12,2021,Pune,Dairy,Butter,1788,1114,0,1991832,735,2006
870504,2022-01-23,1,2022,Hyderabad,Electronics,Home appliances,2335,1267,2,2899276,1061,9864
785610,2022-06-07,6,2022,Mumbai,Home and kitchen,Decoration,2462,3834,4,9061735,2219,3105
927877,2022-08-13,8,2022,Delhi,Other,Pet supplies,894,2423,23,1667944,2220,4715
959589,2021-04-18,4,2021,Kolkata,Automotive,Tires,1120,3430,27,2804368,1068,1934
546586,2022-12-31,12,2022,Ahmedabad,Clothing,Children's clothing,964,1933,21,1472095,944,5166
920471,2022-02-02,2,2022,Kolkata,Toys and games,Puzzles,1281,3531,22,3528104,999,3756
758146,2021-04-03,4,2021,Delhi,Sports and outdoor,Cycling,2141,86,21,145459,23,6020
787503,2021-08-16,8,2021,Bangalore,Dairy,Yogurt,935,139,10,116968,71,3186
291607,2023-11-29,11,2023,Bangalore,Home and kitchen,Bedding and bathroom,1614,3520,27,4147334,1812,9609
639741,2022-09-24,9,2022,Hyderabad,Beauty and personal care,Men's grooming,1240,3995,25,3715350,1583,535
260309,2021-03-14,3,2021,Hyderabad,Electronics,Computers and laptops,988,2558,28,1819658,2085,1130
787503,2021-10-14,10,2021,Hyderabad,Dairy,Yogurt,1667,2297,4,3675935,1421,9267
686914,2021-07-26,7,2021,Delhi,Toys and games,Toys,1281,3413,14,3759965,2520,6658
639741,2023-01-10,1,2023,Bangalore,Beauty and personal care,Men's grooming,2384,4158,27,7236250,2036,7721
590178,2023-08-14,8,2023,Ahmedabad,Books and stationery,Books,567,4301,2,2389893,2033,5951
959447,2021-03-10,3,2021,Ahmedabad,Home and kitchen,Kitchen appliances,1071,4677,16,4207616,37,1500
81516,2021-06-18,6,2021,Hyderabad,Dairy,Butter,1205,3263,11,3499404,1768,1341
870504,2021-06-19,6,2021,Chennai,Electronics,Home appliances,1452,4574,18,5445987,442,2512
347292,2023-06-02,6,2023,Ahmedabad,Automotive,Car parts,40,2548,7,94785,1209,7640
157636,2021-05-13,5,2021,Kolkata,Home and kitchen,Furniture,2361,1050,7,2305516,521,221
86369,2023-06-28,6,2023,Hyderabad,Electronics,Mobile phones,522,4914,27,1872528,2880,3125
423976,2021-04-24,4,2021,Kolkata,Grocery,Spices and herbs,1469,293,18,352941,115,732
667236,2023-12-22,12,2023,Chennai,Electronics,Gaming,2893,1540,21,3519623,337,1579
288342,2022-10-24,10,2022,Kolkata,Toys and games,Crafts,1570,501,27,574196,444,6267
241126,2023-06-19,6,2023,Bangalore,Grocery,Snacks and sweets,2284,3039,24,5275217,2542,7617
347292,2023-08-23,8,2023,Mumbai,Automotive,Car parts,855,430,21,290443,38,5736
936403,2022-12-31,12,2022,Pune,Dairy,Milk,1158,1931,24,1699434,1209,2438
590178,2021-09-15,9,2021,Bangalore,Books and stationery,Books,2830,2612,11,6578844,1835,4279
606892,2021-08-13,8,2021,Chennai,Sports and outdoor,Sports equipment,1766,4715,29,5911949,2256,7786
740351,2022-10-29,10,2022,Chennai,Grocery,Bakery,1237,2593,0,3207541,2392,8046
920471,2023-10-28,10,2023,Delhi,Toys and games,Puzzles,1666,3708,15,5250898,1867,736
137626,2023-06-25,6,2023,Ahmedabad,Automotive,Accessories,2370,2841,29,4780550,410,7857
686914,2021-06-18,6,2021,Kolkata,Toys and games,Toys,1211,1867,30,1582655,840,1364
100796,2022-06-27,6,2022,Mumbai,Toys and games,Games,877,3031,4,2551859,259,7859
57527,2021-10-26,10,2021,Mumbai,Beauty and personal care,Makeup,991,2022,9,1823459,1542,9089
690362,2022-07-30,7,2022,Delhi,Other,Industrial and scientific supplies,1110,2039,30,1584303,884,9100
667236,2023-01-13,1,2023,Chennai,Electronics,Gaming,752,4648,29,2481660,3703,200
546586,2023-05-12,5,2023,Kolkata,Clothing,Children's clothing,2239,3866,8,7963496,3552,383
347292,2022-12-05,12,2022,Hyderabad,Automotive,Car parts,1827,867,3,1536488,644,9464
244714,2022-06-06,6,2022,Kolkata,Electronics,Camera and accessories,619,280,0,173320,224,3679
241400,2022-04-27,4,2022,Chennai,Other,Gifts,1870,1473,19,2231153,1020,6371
785610,2021-06-29,6,2021,Hyderabad,Home and kitchen,Decoration,186,1740,30,226548,863,7934
923713,2021-06-13,6,2021,Kolkata,Sports and outdoor,Fitness equipment,1438,2953,9,3864236,482,9549
291607,2021-06-12,6,2021,Mumbai,Home and kitchen,Bedding and bathroom,1077,3704,3,3869531,1354,6040
871502,2022-06-23,6,2022,Mumbai,Clothing,Sports clothing,1276,4442,16,4761113,4012,613
100796,2022-07-26,7,2022,Bangalore,Toys and games,Games,1900,1258,7,2222886,1228,826
241126,2022-07-07,7,2022,Bangalore,Grocery,Snacks and sweets,2186,4939,17,8961222,676,1457
16266,2021-04-19,4,2021,Hyderabad,Beauty and personal care,Hair care,2757,4611,14,10932773,4292,9543
137626,2022-09-29,9,2022,Chennai,Clothing,Accessories,1773,4072,28,5198152,2087,2636
291607,2021-06-18,6,2021,Delhi,Home and kitchen,Bedding and bathroom,769,1977,0,1520313,1932,8187
339067,2021-05-04,5,2021,Kolkata,Dairy,Cheese,855,1712,4,1405209,1088,4361
260309,2023-07-29,7,2023,Chennai,Electronics,Computers and laptops,723,4369,10,2842908,3517,9264
527637,2021-04-24,4,2021,Bangalore,Clothing,Shoes,1335,3950,5,5009587,2124,300
639741,2022-10-03,10,2022,Mumbai,Beauty and personal care,Men's grooming,1813,2591,10,4227734,1210,4843
590178,2023-05-13,5,2023,Bangalore,Books and stationery,Books,150,4110,1,610335,1627,7293
436259,2022-06-14,6,2022,Bangalore,Clothing,Men's clothing,1952,3255,28,4574707,2851,8657
758146,2022-02-21,2,2022,Chennai,Sports and outdoor,Cycling,1795,1988,27,2604975,129,8364
590178,2023-06-23,6,2023,Pune,Books and stationery,Books,425,3065,24,989995,71,8137
590178,2023-08-26,8,2023,Mumbai,Books and stationery,Books,2510,2669,26,4957400,656,3799
712704,2023-01-16,1,2023,Bangalore,Other,Musical instruments,834,3409,30,1990174,1948,630
616313,2021-03-06,3,2021,Pune,Beauty and personal care,Skin care,2721,3766,12,9017611,3575,2385
923713,2022-08-03,8,2022,Chennai,Sports and outdoor,Fitness equipment,755,3303,29,1770573,3144,699
936403,2022-11-14,11,2022,Bangalore,Dairy,Milk,2660,438,29,827206,229,8208
740351,2023-04-17,4,2023,Pune,Grocery,Bakery,1223,4276,9,4758888,748,5206
977511,2022-06-20,6,2022,Bangalore,Home and kitchen,Cleaning supplies,1781,2599,23,3564190,43,1028
157636,2023-09-23,9,2023,Hyderabad,Home and kitchen,Furniture,1293,306,22,308613,18,1967
639741,2021-11-21,11,2021,Chennai,Beauty and personal care,Men's grooming,1847,1797,18,2721628,317,2566
611210,2022-07-30,7,2022,Ahmedabad,Sports and outdoor,Camping and hiking,348,3112,13,942189,3036,4547
688814,2023-01-27,1,2023,Ahmedabad,Books and stationery,Office supplies,940,1988,27,1364165,865,5562
317073,2021-03-20,3,2021,Chennai,Electronics,Watches,1451,2802,13,3537160,2288,2854
137626,2022-07-30,7,2022,Chennai,Clothing,Accessories,2068,329,11,605531,57,6253
936403,2021-03-12,3,2021,Chennai,Dairy,Milk,777,674,5,497513,133,1309
323539,2022-02-10,2,2022,Bangalore,Books and stationery,Stationery,1372,3551,8,4482214,1384,8067
787503,2023-08-25,8,2023,Mumbai,Dairy,Yogurt,2393,2150,4,4939152,1592,7317
288342,2022-06-06,6,2022,Hyderabad,Toys and games,Crafts,1978,645,13,1109954,484,8785
288342,2021-01-01,1,2021,Kolkata,Toys and games,Crafts,1355,3390,21,3628825,2129,8180
8854,2022-01-30,1,2022,Pune,Grocery,Meat and seafood,1062,4565,16,4072345,4437,9278
965420,2023-06-18,6,2023,Mumbai,Books and stationery,Art supplies,1344,601,29,573498,462,8236
157636,2021-03-24,3,2021,Delhi,Home and kitchen,Furniture,356,1885,9,610664,1111,8473
611210,2021-02-20,2,2021,Pune,Sports and outdoor,Camping and hiking,494,4415,16,1832048,2977,4142
868937,2021-01-01,1,2021,Ahmedabad,Beauty and personal care,Health and wellness,2828,226,28,460172,12,7273
241400,2022-04-02,4,2022,Ahmedabad,Other,Gifts,1951,477,28,670051,421,8919
546586,2021-12-13,12,2021,Mumbai,Clothing,Children's clothing,2827,3530,13,8681999,1255,7565
688814,2021-10-21,10,2021,Pune,Books and stationery,Office supplies,378,2490,3,912983,456,538
100796,2021-05-16,5,2021,Pune,Toys and games,Games,2725,3632,29,7027012,364,9484
590178,2022-01-26,1,2022,Kolkata,Books and stationery,Books,249,1517,3,366401,971,175
920471,2023-08-30,8,2023,Ahmedabad,Toys and games,Puzzles,1547,1960,3,2941156,1216,1357
936403,2022-04-13,4,2022,Kolkata,Dairy,Milk,2459,2255,0,5545045,66,5902
957346,2021-12-09,12,2021,Ahmedabad,Automotive,Oils and fluids,788,2126,27,1222960,986,2669
965420,2023-12-30,12,2023,Delhi,Books and stationery,Art supplies,1507,458,26,510752,229,8668
688814,2021-04-27,4,2021,Chennai,Books and stationery,Office supplies,79,530,13,36426,43,6864
787503,2023-03-05,3,2023,Kolkata,Dairy,Yogurt,2692,2503,6,6333791,970,5243
682416,2021-10-30,10,2021,Chennai,Home and kitchen,Gardening,2069,2080,20,3442816,1582,6057
686914,2023-05-18,5,2023,Delhi,Toys and games,Toys,336,2502,0,840672,368,9976
868937,2023-04-11,4,2023,Chennai,Beauty and personal care,Health and wellness,2025,2164,19,3549501,2076,1967
118120,2022-09-28,9,2022,Mumbai,Grocery,Canned and packaged food,2838,3969,19,9123857,536,5294
936403,2021-04-08,4,2021,Mumbai,Dairy,Milk,2710,1357,25,2758102,656,9540
241126,2023-05-10,5,2023,Ahmedabad,Grocery,Snacks and sweets,520,4801,30,1747564,4277,5404
288342,2021-12-29,12,2021,Bangalore,Toys and games,Crafts,1331,4297,2,5604920,3509,4742
157636,2022-03-14,3,2022,Chennai,Home and kitchen,Furniture,1057,4598,26,3596463,433,2084
611210,2023-08-23,8,2023,Ahmedabad,Sports and outdoor,Camping and hiking,1126,1056,10,1070150,162,7484
339067,2021-01-15,1,2021,Delhi,Dairy,Cheese,2006,3954,28,5710841,1753,5992
740351,2023-03-22,3,2023,Ahmedabad,Grocery,Bakery,1795,2589,0,4647255,1167,5280
527637,2021-12-21,12,2021,Mumbai,Clothing,Shoes,1078,3088,4,3195709,981,1678
686914,2021-09-24,9,2021,Bangalore,Toys and games,Toys,2114,4197,12,7807763,2965,5706
317073,2022-07-29,7,2022,Delhi,Electronics,Watches,629,992,9,567810,122,3591
606892,2022-05-04,5,2022,Mumbai,Sports and outdoor,Sports equipment,741,1500,2,1089270,1410,1694
347292,2022-06-23,6,2022,Bangalore,Automotive,Car parts,2661,2189,23,4485195,699,9930
923713,2023-08-17,8,2023,Kolkata,Sports and outdoor,Fitness equipment,2911,4647,0,13527417,3165,2897
44017,2022-04-19,4,2022,Mumbai,Grocery,Beverages,667,1413,20,753976,1273,8924
347292,2023-05-22,5,2023,Delhi,Automotive,Car parts,1442,4682,7,6278842,1613,2761
241126,2023-06-12,6,2023,Kolkata,Grocery,Snacks and sweets,1414,4344,20,4913932,2275,3225
688814,2021-05-21,5,2021,Hyderabad,Books and stationery,Office supplies,6,4489,24,20469,2224,6982
81516,2021-10-14,10,2021,Delhi,Dairy,Butter,1382,587,24,616537,254,5271
137626,2022-07-08,7,2022,Bangalore,Clothing,Accessories,337,3802,29,909704,1346,8847
423976,2022-06-11,6,2022,Delhi,Grocery,Spices and herbs,1390,4332,27,4395680,1660,6462
923713,2021-11-20,11,2021,Ahmedabad,Sports and outdoor,Fitness equipment,988,3469,27,2501981,428,5604
317073,2022-05-13,5,2022,Pune,Electronics,Watches,2053,1196,11,2185295,529,9383
771439,2021-03-09,3,2021,Bangalore,Dairy,Ice cream,489,3036,24,1128299,452,1130
100796,2021-08-13,8,2021,Kolkata,Toys and games,Games,2977,1487,8,4072655,1365,8568
611210,2023-02-16,2,2023,Hyderabad,Sports and outdoor,Camping and hiking,668,3139,6,1971040,187,5375
81516,2021-04-23,4,2021,Hyderabad,Dairy,Butter,205,496,18,83377,141,9528
119346,2021-04-17,4,2021,Delhi,Electronics,Audio equipment,1178,3492,9,3743354,2001,2520
787503,2023-12-13,12,2023,Pune,Dairy,Yogurt,1896,2006,22,2966633,1927,4573
785610,2023-07-14,7,2023,Kolkata,Home and kitchen,Decoration,1683,1988,26,2475894,333,1711
712704,2021-06-30,6,2021,Mumbai,Other,Musical instruments,725,2403,19,1411161,551,8992
291607,2023-05-12,5,2023,Hyderabad,Home and kitchen,Bedding and bathroom,2326,600,15,1186260,497,3990
291607,2022-09-03,9,2022,Bangalore,Home and kitchen,Bedding and bathroom,2644,1038,17,2277911,727,8349
118120,2021-01-10,1,2021,Pune,Grocery,Canned and packaged food,968,1143,6,1040038,921,7021
423976,2022-01-23,1,2022,Mumbai,Grocery,Spices and herbs,2617,799,24,1589147,13,411
740351,2021-08-30,8,2021,Hyderabad,Grocery,Bakery,1405,3682,12,4552424,422,1707
137626,2022-06-15,6,2022,Delhi,Automotive,Accessories,902,3593,1,3208477,1144,5304
927877,2021-06-01,6,2021,Delhi,Other,Pet supplies,615,3157,15,1650321,2951,8590
959447,2023-11-24,11,2023,Bangalore,Home and kitchen,Kitchen appliances,1423,1905,5,2575274,579,8807
965420,2022-05-03,5,2022,Chennai,Books and stationery,Art supplies,282,4897,17,1146191,1721,5459
927877,2022-12-29,12,2022,Pune,Other,Pet supplies,1920,886,2,1667097,695,4504
690362,2023-06-15,6,2023,Ahmedabad,Other,Industrial and scientific supplies,1659,2786,26,3420260,425,2504
959589,2021-08-23,8,2021,Chennai,Automotive,Tires,1609,4456,25,5377278,919,5214
339067,2021-12-10,12,2021,Delhi,Dairy,Cheese,1744,363,5,601418,117,6555
546586,2022-04-15,4,2022,Delhi,Clothing,Children's clothing,432,1191,26,380738,284,1911
712704,2023-04-29,4,2023,Mumbai,Other,Musical instruments,2562,231,0,591822,29,6362
927877,2021-12-16,12,2021,Bangalore,Other,Pet supplies,1117,3072,3,3328481,2964,199
686914,2022-02-24,2,2022,Hyderabad,Toys and games,Toys,1127,499,25,421779,168,7726
787503,2023-11-21,11,2023,Delhi,Dairy,Yogurt,1166,4534,2,5180911,2132,8761
920471,2021-12-30,12,2021,Chennai,Toys and games,Puzzles,1210,4252,11,4578978,400,9294
100796,2021-01-21,1,2021,Delhi,Toys and games,Games,1299,4107,12,4694793,285,1354
959447,2022-09-28,9,2022,Kolkata,Home and kitchen,Kitchen appliances,1409,1819,21,2024747,1762,3469
771439,2023-06-22,6,2023,Bangalore,Dairy,Ice cream,1660,3918,16,5463259,274,2955
8854,2023-09-15,9,2023,Hyderabad,Grocery,Meat and seafood,201,3340,21,530358,289,9765
959447,2021-07-20,7,2021,Ahmedabad,Home and kitchen,Kitchen appliances,2948,4248,30,8766172,438,4520
137626,2021-12-18,12,2021,Chennai,Automotive,Accessories,2273,2406,8,5031330,2109,4415
785610,2022-08-31,8,2022,Kolkata,Home and kitchen,Decoration,964,4832,20,3726438,4647,6877
81516,2021-04-30,4,2021,Bangalore,Dairy,Butter,999,1237,29,877391,612,1675
920471,2022-09-07,9,2022,Kolkata,Toys and games,Puzzles,1960,2958,26,4290283,1326,8714
288342,2022-11-05,11,2022,Mumbai,Toys and games,Crafts,1180,4135,0,4879300,3077,7029
119346,2022-01-06,1,2022,Pune,Electronics,Audio equipment,2325,3146,23,5632126,2928,7496
288342,2021-05-15,5,2021,Delhi,Toys and games,Crafts,2711,164,4,426819,120,4848
